work_id,title,original_topic_id,cluster_id,action,reason,cosine_to_centroid
https://openalex.org/W2138891372,中日循环经济：比较、借鉴与合作,T14423,T14423.C01,propose_split,,0.9099672861892829
https://openalex.org/W2180382749,Роль Германии в «Группе двадцати»,T14423,T14423.C02,propose_split,,0.8624691475023667
https://openalex.org/W2181756604,税務申告書類による農業者の収入のとらえ方(第4回)価格補填金の取扱い,T14423,T14423.C04,propose_split,,0.8969014989845547
https://openalex.org/W218298242,海上保安庁管区めぐり(2)第2管区,T14423,T14423.C04,propose_split,,0.8931180058631576
https://openalex.org/W219265973,20.新生児特発性食道破裂の治験例 (第23回九州小児外科学会),T14423,T14423.C04,propose_split,,0.9207780826256876
https://openalex.org/W2201756477,배전 계통에서 전기 자동차 계통 연계에 의한 순간전압강하 분석,T14423,T14423.C03,propose_split,,0.8967268419545046
https://openalex.org/W2206165554,Комбинационное рассеяние света в органических полупроводниках на основе молекул дифталоцианина эрбия и хлорсодержащих молекул трифталоцианина лютеция и европия,T14423,T14423.C02,propose_split,,0.893485615733083
https://openalex.org/W2221069905,"초등학생의 운동참여에 따른 신체적 자기개념, 자아탄력성 및 행복감의 관계",T14423,T14423.C03,propose_split,,0.8964842889576539
https://openalex.org/W2248643895,룰드 서피스의 곡률 이론을 이용한 5축 NC 기계의 실시간 제어기법의 개발,T14423,T14423.C03,propose_split,,0.8961424260476631
https://openalex.org/W2257927312,医学救援队员对骨髓输液知识知、信、行的调查,T14423,T14423.C01,propose_split,,0.9230413723244306
https://openalex.org/W2260387204,《世說新語．識鑒》試析,T14423,T14423.C01,propose_split,,0.9200975818778113
https://openalex.org/W2263686077,"Бизнес-территории: определение, сущностные характеристики, основные модели развития и регулирования",T14423,T14423.C02,propose_split,,0.8801017970291836
https://openalex.org/W2265074902,浅析高职《物流配送管理》课程教学改革,T14423,T14423.C01,propose_split,,0.912449434566625
https://openalex.org/W2265588233,복지국가와 역진적 조세의 정치,T14423,T14423.C03,propose_split,,0.8910655869498062
https://openalex.org/W2267820795,在纪念《中华人民共和国会计法》施行20周年座谈会上的讲话,T14423,T14423.C01,propose_split,,0.9127622462721316
https://openalex.org/W2270188911,섬유강화 고분자 복합재료의 사출성형에 있어서 웰드부의 섬유배향에 미치는 금형형상의 영향,T14423,T14423.C03,propose_split,,0.8993763965115946
https://openalex.org/W2276858589,珍愛生命 全面啟動－全球攜手防自殺：不分你我，不分地區,T14423,T14423.C01,propose_split,,0.902924618170664
https://openalex.org/W2281762425,试析三个版本教科书“分数的概念”的对比分析,T14423,T14423.C01,propose_split,,0.9119687523111845
https://openalex.org/W2284737159,SAD は生活・人生にどのような影響を与えるか,T14423,T14423.C04,propose_split,,0.8956110688112922
https://openalex.org/W2305844160,مطالعه ریز ساختها در توده گرانیتوئیدی بوئین – میاندشت (زون سنندج – سیرجان),T14423,T14423.C03,propose_split,,0.8923712327106182
https://openalex.org/W2335354486,Компьютерное моделирование и оптимизация в химической технологии,T14423,T14423.C02,propose_split,,0.8851542844999098
https://openalex.org/W2335585686,برنامج تدريبي لتحسين أداء معلمي الحلقة الأولى من التعليم الأساسي المرتبط بمنبئات بعض أمراض الأطفال في ضوء مفهوم المدارس المعززة للصحة,T14423,T14423.C03,propose_split,,0.8737492773269862
https://openalex.org/W2336614165,成都高校“教材门”赚几何赔几何,T14423,T14423.C01,propose_split,,0.9226031974525757
https://openalex.org/W2336709753,在日本新东，我们看到了什么——中铸协第5期赴日本新东工业株式会社研修生学习报告,T14423,T14423.C01,propose_split,,0.9315407468411004
https://openalex.org/W2337151501,CCTV寻找最会“玩”的人——中央电视台播出大型互动节目《体验中国》,T14423,T14423.C01,propose_split,,0.9175650637271956
https://openalex.org/W2338515501,依法行使诉讼权利 严格履行诉讼义务 努力做好应诉工作,T14423,T14423.C01,propose_split,,0.9006987941829919
https://openalex.org/W2338808298,喘息の病態生理に関する最近の進歩 (特集 最新の喘息予防・管理ガイドライン(JGL2015)を読み解く),T14423,T14423.C04,propose_split,,0.9282546370435156
https://openalex.org/W2339542646,作业本“受伤”了,T14423,T14423.C01,propose_split,,0.9113652309236163
https://openalex.org/W2352640101,「おいしい」と感じるのはなぜ? 味覚の科学,T14423,T14423.C04,propose_split,,0.8863866065707028
https://openalex.org/W2403229555,Совершенствование оценки объекта залога в целях ипотечного кредитования,T14423,T14423.C02,propose_split,,0.8967097983356782
https://openalex.org/W2466101763,ПРИЛОГИ О ЗДРАВСТВЕНЕЙ КУЛТУРИ И ЗАЩИТИ У ВИДАНЬОХ РУСКОГО НАРОДНОГО ПРОСВИТНОГО ДРУЖТВА (1921–1941),T14423,T14423.C02,propose_split,,0.8878892980318446
https://openalex.org/W2475271176,IPF2002にみる射出成形分野の技術動向(1) (特集 射出成形機--最近の注目動向),T14423,T14423.C04,propose_split,,0.9228735863324676
https://openalex.org/W2486705003,معرفی و تحلیل سینماتیک معکوس یک روبات موازی جدید جهت شبیه سازی حرکت قایق تندرو,T14423,T14423.C03,propose_split,,0.8836473877759096
https://openalex.org/W24905661,承前启后 开拓前进--北京市中小学教师教育技术能力培训（中级）一期圆满结束,T14423,T14423.C01,propose_split,,0.9167094434430754
https://openalex.org/W2507331805,중년층 여성 직업능력개발 실태와 요구,T14423,T14423.C03,propose_split,,0.9036377686782724
https://openalex.org/W2520213889,文瀛春雷(下)——彭真的中学时代,T14423,T14423.C01,propose_split,,0.9157404914653791
https://openalex.org/W2520495266,ペットボトル分別に伴う“煩わしさ”の定量的評価に関する研究,T14423,T14423.C04,propose_split,,0.9004835851868315
https://openalex.org/W2547411247,试从中美两民族思维差异分析＂中国通＂现象,T14423,T14423.C01,propose_split,,0.9223286364474249
https://openalex.org/W2555492707,衡阳农信的“金字招牌”——湖南省衡阳市雁峰区联社内控建设聚焦,T14423,T14423.C01,propose_split,,0.9205018674379177
https://openalex.org/W2579340381,Воспитание толерантности к дошкольникам с ОВЗ в условиях детского сада,T14423,T14423.C02,propose_split,,0.8907158509214141
https://openalex.org/W2587552400,書評 橋本繁著『韓国古代木簡の研究』,T14423,T14423.C04,propose_split,,0.896750952902488
https://openalex.org/W2591774284,آیوروده یا طب سنتی هند در متون ختنی,T14423,T14423.C03,propose_split,,0.8813567198025475
https://openalex.org/W2610376508,【危険な波形の正体を暴け！ 心電図ファイル】 頻回に動悸を訴える女性,T14423,T14423.C04,propose_split,,0.9188377469042474
https://openalex.org/W2618700952,МАТЕРИАЛЬНОСТЬ КАК ФУНДАМЕНТАЛЬНАЯ СОСТАВЛЯЮЩАЯ ЧЕЛОВЕЧЕСКОЙ СУЩНОСТИ,T14423,T14423.C02,propose_split,,0.9058405127635396
https://openalex.org/W265209268,"26pPSA-34 Al_xGa_1-xAS/ALAs量子細線における励起子拡散の観測(26pPSA,領域5(光物性分野))",T14423,T14423.C04,propose_split,,0.9169547397359372
https://openalex.org/W2735700141,Основные экологические проблемы Северо-Запада России,T14423,T14423.C02,propose_split,,0.8878317260105637
https://openalex.org/W2738078980,Гистологическая характеристика железистого и мышечного желудков петухов породы плимутрок в постэмбриональном онтогенезе,T14423,T14423.C02,propose_split,,0.8813735207032954
https://openalex.org/W2742304817,教育情報(No.1112)東京都が推進する「オリパラ教育」,T14423,T14423.C04,propose_split,,0.8914491911471187
https://openalex.org/W2742785608,"Организация и проведение круглого стола в рамках духовно-нравственного воспитания учащихся 5–8 классов по теме «Жизненный путь человека по житию святого», посвященного 700-летию преподобного Сергия Радонежского",T14423,T14423.C02,propose_split,,0.8910503986681149
https://openalex.org/W2742996194,鹿児島湾 深奥な魅力を探る 鹿児島湾における海岸漂着ごみと海底堆積ごみ,T14423,T14423.C04,propose_split,,0.9117287342029913
https://openalex.org/W2745398401,1種の脚ロボットシミュレーション運転システムの研究と実現【JST・京大機械翻訳】,T14423,T14423.C04,propose_split,,0.9214734660870565
https://openalex.org/W2745399207,Особенности течения аутосомно-рецессивного поликистоза почек у детей,T14423,T14423.C02,propose_split,,0.8926498591251123
https://openalex.org/W2745806452,Pbチオラートの存在下における汎用PbS量子ドットでの配位子交換システム【Powered by NICT】,T14423,T14423.C04,propose_split,,0.9106319545382134
https://openalex.org/W2746185349,時間遅延のある協調システムの解析:輸送システムへの応用【Powered by NICT】,T14423,T14423.C04,propose_split,,0.9145177453027624
https://openalex.org/W2747678655,高齢者が訴えるかぜ症状 高齢者が訴える「かぜ症状」とおくすりQ&A 13 鎮咳薬は必要?他の対処法はない?,T14423,T14423.C04,propose_split,,0.9076034299403716
https://openalex.org/W2748778836,DAIYUNの異なるタイプの植物群落の種多様性と安定性の研究【JST・京大機械翻訳】,T14423,T14423.C04,propose_split,,0.9171124602808732
https://openalex.org/W2751014821,"海外に見る容器包装最新事情 第20回 機能性と戦略性をもつパウチは今後も成長を続ける(2)―硬質容器(ガラス,金属,プラスチック容器)からも目が離せない",T14423,T14423.C04,propose_split,,0.9066302661346636
https://openalex.org/W2751178699,975nmのレーザダイオードによって励起された時の異なる濃度でのイッテルビウム(III)の非ドープおよびドープしたけい酸イットリウムナノ粉末によるスペクトル特性と白色光発生【Powered by NICT】,T14423,T14423.C04,propose_split,,0.9068589714960201
https://openalex.org/W2752651016,بیبلیومتریکس، آلتمتریکس و تأثیر پژوهش؛ راهنمای کتابداران در قرن 21,T14423,T14423.C03,propose_split,,0.8819379434086263
https://openalex.org/W2755208327,実地診療で遭遇する胆膵疾患 ガイドラインに基づいた実地医家のためのオーバービュー 膵癌早期診断と治療の進歩―膵癌診療ガイドラインの改訂―,T14423,T14423.C04,propose_split,,0.9128226074060639
https://openalex.org/W2762633477,مدلسازی سینتیک خشککردن لایهنازک قارچ دکمهای توسط هوای داغ با استفاده از الگوریتم ژنتیک- شبکه عصبی مصنوعی,T14423,T14423.C03,propose_split,,0.8961128728395732
https://openalex.org/W2766560391,Зарубежные интеграционные проекты на постсоветском пространстве,T14423,T14423.C02,propose_split,,0.8937912410391325
https://openalex.org/W2767720491,"«Di Rusn!»: Евреи Западной Белоруссии встречают Красную армию, 1939-1941 гг.",T14423,T14423.C02,propose_split,,0.8830065195132139
https://openalex.org/W2771431944,Актуальные проблемы современного терминоведения,T14423,T14423.C02,propose_split,,0.9183655810665317
https://openalex.org/W2784528312,К ВОПРОСУ О МЕТОДОЛОГИИ АНАЛИЗА МЕХАНИЗМОВ МИФОЛОГИЧЕСКОГО МЫШЛЕНИЯ,T14423,T14423.C02,propose_split,,0.9140186572518402
https://openalex.org/W2786307188,Чехов. Дама с собачкой,T14423,T14423.C02,propose_split,,0.8721905759746041
https://openalex.org/W2790312570,Физминутки на уроках в начальной школе,T14423,T14423.C02,propose_split,,0.8835188524963061
https://openalex.org/W2793865482,تأثیرآموزش مهارتهای تحصیلی-حرفهای بر ادراک دانشجویان از محیط آموزشی در دانشگاه علوم پزشکی اصفهان,T14423,T14423.C03,propose_split,,0.8911171484865008
https://openalex.org/W2808952479,建設機械の変遷 バッチャープラントの変遷=日本のコンクリートプラント進化の歴史=,T14423,T14423.C04,propose_split,,0.9093419815152158
https://openalex.org/W285022521,『皮子文薮』所収「鹿門隠書」について,T14423,T14423.C04,propose_split,,0.8763392137124866
https://openalex.org/W288653162,薪火相传 继往开来——写给西南大学美术学院的艺术家们,T14423,T14423.C01,propose_split,,0.9192302499983185
https://openalex.org/W289161008,2375 多入力地震波を受ける構造物の応答特性について : その7 振動実験による数値計算モデルの検討,T14423,T14423.C04,propose_split,,0.9132007535365219
https://openalex.org/W2892733011,بررسی میزان هیستامین، تیوباربیوتوریک اسید و ازت فرار کل در کنسرو تون ماهی تولید شده در برخی کارخانههای شهرک صنعتی کنارک,T14423,T14423.C03,propose_split,,0.8797276725416925
https://openalex.org/W2895005398,应用课程基地资源进行高中数学教学的实践与思考——以江苏省“数字化高中数学课程基地”为例,T14423,T14423.C01,propose_split,,0.9102448262699968
https://openalex.org/W2908459654,الحاجات الإرشادية لمعلمي الابتدائي خرجي المدارس العليا,T14423,T14423.C03,propose_split,,0.8714601663895424
https://openalex.org/W2917842156,技術・技術者・技術教育の問題-3-,T14423,T14423.C04,propose_split,,0.9215482640657684
https://openalex.org/W2921701032,손자녀 양육지원을 거부한조모의 경험에 관한 연구,T14423,T14423.C03,propose_split,,0.9051182419870787
https://openalex.org/W2942859866,Моделирование полета и разрушения болида Бенешов,T14423,T14423.C02,propose_split,,0.8882052965206769
https://openalex.org/W2948834608,Тенденции развития словенского либерализма в конце xix – начале XX в,T14423,T14423.C02,propose_split,,0.8878834726856659
https://openalex.org/W2950360064,Особенности правовой защиты нематериальных благ по современному законодательству Монголии,T14423,T14423.C02,propose_split,,0.8870143945336122
https://openalex.org/W2951023163,Жизнь и творчество поэта михаила Белозёрова,T14423,T14423.C02,propose_split,,0.855220122782458
https://openalex.org/W2952211641,Интеграция кафедр вузов и предприятий - целесообразная форма консолидации сил и средств по разработке бакалаврских работ,T14423,T14423.C02,propose_split,,0.8910778071510396
https://openalex.org/W2956003399,"Детерминация мер уголовной ответственности за деяния, направленные на совершение самоубийства другим лицом",T14423,T14423.C02,propose_split,,0.8865866072320339
https://openalex.org/W2962014851,«ЗАМАНА» АГЫМЫНЫН ИЗИЛДЕНИШИ,T14423,T14423.C02,propose_split,,0.8809148638373633
https://openalex.org/W2964091901,"Технология ""vector tile""",T14423,T14423.C02,propose_split,,0.8974900101327202
https://openalex.org/W2968939044,샘플링이 소비자 구매의도에 미치는 효과: 소비자 특성의 조절효과,T14423,T14423.C03,propose_split,,0.8916069253139027
https://openalex.org/W2970682589,마르크스의 초기 저작과 함께 『자본론』 읽기,T14423,T14423.C03,propose_split,,0.8913744847349023
https://openalex.org/W2971647546,Особенности профилактики и лечения спаечного процесса у пациенток с хроническими воспалительными заболеваниями органов малого таза,T14423,T14423.C02,propose_split,,0.8861704011757396
https://openalex.org/W2973027311,Свобода у пошуку вічної правди,T14423,T14423.C02,propose_split,,0.8799301392300718
https://openalex.org/W2977949880,"29) 先天性心疾患の術後心電図変化, 特にその血行動態との関連について : 第14回日本循環器学会中国四国地方会",T14423,T14423.C04,propose_split,,0.9175817101524666
https://openalex.org/W2979100320,警察庁、法務省及び厚生労働省の三省庁の合意に基づく「不法就労等外国人対策について」の取りまとめについて,T14423,T14423.C04,propose_split,,0.900355479600731
https://openalex.org/W2979842157,دراسة تحليلية لواقع التنمية المستدامة في الجزائر من منظور اقتصادي خلال الفترة 2005-2016,T14423,T14423.C03,propose_split,,0.873040145982359
https://openalex.org/W2982346081,Чехословакия на Парижской мирной конференции,T14423,T14423.C02,propose_split,,0.864667255031164
https://openalex.org/W2983297137,SIP 自動走行システムにおけるコネクテッド・ビークルへの取り組み,T14423,T14423.C04,propose_split,,0.8993267372755513
https://openalex.org/W2986362773,توجهات التكنولوجيا المالية على ضوء تجارب شركات ناجحة,T14423,T14423.C03,propose_split,,0.8688191712585533
https://openalex.org/W300108864,超高層エレベータの生理心理的問題の検討:その2. エレベータ移動時の生理的反応と環境改善,T14423,T14423.C04,propose_split,,0.9213822781794513
https://openalex.org/W3004834202,ルイス酸-ホスフィン複合系試薬によるイミノ酢酸エステルの反応 | 文献情報 | J-GLOBAL 科学技術総合リンクセンター,T14423,T14423.C04,propose_split,,0.893592657045143
https://openalex.org/W3008070585,В Украине начинают устанавливать зарядные станции для электромобилей,T14423,T14423.C02,propose_split,,0.8390592506136232
https://openalex.org/W3030738962,胰腺炎灌肠方法的改进,T14423,T14423.C01,propose_split,,0.9105218761786802
https://openalex.org/W3031182377,氯胺酮预防麻醉诱导中芬太尼诱发咳嗽的半数有效剂量,T14423,T14423.C01,propose_split,,0.9096490029629842
https://openalex.org/W3032438910,辨证施治结合针灸治疗糖尿病神经源性膀胱的疗效观察,T14423,T14423.C01,propose_split,,0.916605038316933
https://openalex.org/W3034961332,ФОРМИ УПРАВЛІНСЬКИХ РІШЕНЬ У ДІЯЛЬНОСТІ ТЕРИТОРІАЛЬНИХ ОРГАНІВ НАЦІОНАЛЬНОЇ ПОЛІЦІЇ УКРАЇНИ,T14423,T14423.C02,propose_split,,0.8834761930124567
https://openalex.org/W3036335204,ビッグデータ・ポリシングは何をもたらすか？ : ICT・AI 技術を活用した警察活動に関する議論の展開に向けて,T14423,T14423.C04,propose_split,,0.9000750590338483
https://openalex.org/W3080798495,덱사메타손을 담지한 올리바넘 미립자 함유 키토산-젤라틴 동결건조 지지체의 골조직공학 응용,T14423,T14423.C03,propose_split,,0.894558667237169
https://openalex.org/W3082016359,ФУНКЦИЯ ПОЧЕК У НОВОРОЖДЕННЫХ ДЕТЕЙ,T14423,T14423.C02,propose_split,,0.8975743197103724
https://openalex.org/W3083969128,Дослідження історико-культурної спадщини як чинник становлення ідентичності особистості,T14423,T14423.C02,propose_split,,0.8852612383043001
https://openalex.org/W3085727478,Використання відпрацьованих олив для виробництва пластичних мастил.,T14423,T14423.C02,propose_split,,0.8653809674370038
https://openalex.org/W3093613949,Society5.0 環境における P2M 基本命題と適用領域の拡張,T14423,T14423.C04,propose_split,,0.9151695133642183
https://openalex.org/W3094957406,‘नल चद’ उपनयस: इतहस क एक जवनत दसतवज,T14423,T14423.C03,propose_split,,0.8805243409837151
https://openalex.org/W3110342345,ОБРАЗОВАТЕЛЬНЫЙ ПОТЕНЦИАЛ – ПОКАЗАТЕЛЬ КАЧЕСТВА ЖИЗНИ,T14423,T14423.C02,propose_split,,0.8967709343844736
https://openalex.org/W3111301407,논문 ( 재록 ) : 어린이의 김치 표준화에 대한 연구 (1) - 김치 섭취에 대한 의식 및 섭취실태 -,T14423,T14423.C03,propose_split,,0.8917540201570127
https://openalex.org/W3126584423,1-23 80 11 Коммуникация. Профилизация: Медиаисследования и социальная аналитика. Форма обучения: очная (дневная). Срок обучения 1 год. Е23-083/уч,T14423,T14423.C02,propose_split,,0.9037594682058925
https://openalex.org/W3127650922,한국농어촌공사 물관리전문학교 소개,T14423,T14423.C03,propose_split,,0.880148205080942
https://openalex.org/W3129992517,海外のガスタービン ABBアルストムパワー(UK)社のラインアップと販売戦略,T14423,T14423.C04,propose_split,,0.8972198247727919
https://openalex.org/W3135063935,ステップIIの結果を活用した指導事例 (特集 多様な学び方の子どもの指導に役立つアセスメントツール「LD-SKAIP」),T14423,T14423.C04,propose_split,,0.9169227252719385
https://openalex.org/W3152531430,دور المعلومات الإحصائية في اتخاذ القرارات الإدارية بالمؤسسة,T14423,T14423.C03,propose_split,,0.861562970629542
https://openalex.org/W3153742270,수중불분리성 폴리머 모르타르를 사용한 하수박스 내 단면보수 방법(FRUS 공법)에 대한 고찰,T14423,T14423.C03,propose_split,,0.8896370773486894
https://openalex.org/W3158475873,台灣中小型預拌混凝土業經營模式探討 ─以 G 公司為例,T14423,T14423.C04,propose_split,,0.9000020732211732
https://openalex.org/W3160117388,ダイカストの欠陥・不良対策に役立つ最新技術 ハイサイクル化に対応する新ダイカスト金型材料,T14423,T14423.C04,propose_split,,0.9147827681888044
https://openalex.org/W3160587587,普遍的地下熱エネルギー利用促進に向けた総合設計手法構築の試み-総合設計(オーバーオールシステムデザイン)の再定義,T14423,T14423.C04,propose_split,,0.9104378121673752
https://openalex.org/W3161713813,康德的“根本恶”思想与自由理论,T14423,T14423.C01,propose_split,,0.9016922496084406
https://openalex.org/W3167963283,ابعاد حقوقی حمایت دیپلماتیک بریتانیا از نازنین زاغری,T14423,T14423.C03,propose_split,,0.872809875244608
https://openalex.org/W3176043942,"脛骨骨幹部稜線は,脛骨コンポーネントの内外反設置の有用な指標となるか?~同一個体における左右差の評価~",T14423,T14423.C04,propose_split,,0.91287322411649
https://openalex.org/W3176622296,Совершенствование помольных агрегатов с использованием предизмельчения.,T14423,T14423.C02,propose_split,,0.9017359713792137
https://openalex.org/W3180099483,곱셈 지도에 관한 고찰,T14423,T14423.C03,propose_split,,0.9012205364580559
https://openalex.org/W3182021987,기상인자와 비정상성 빈도해석 모형을 이용한 낙동강유역의 계절강수량 전망,T14423,T14423.C03,propose_split,,0.9016034579722704
https://openalex.org/W3183121927,セレンと新型コロナウイルスの研究進展【JST・京大機械翻訳】,T14423,T14423.C04,propose_split,,0.9105698653645705
https://openalex.org/W3183926524,결과적 가중범의 본질과 직접성의 원칙,T14423,T14423.C03,propose_split,,0.9049675839196969
https://openalex.org/W3186838808,보건복지전담 공무원과 민간 보건복지종사자의 교육요구 비교,T14423,T14423.C03,propose_split,,0.8918472589479761
https://openalex.org/W3190755314,非細胞変性効果を持つ基本標的細胞限定ウイルス動力学モデルに対する準定常状態近似【JST・京大機械翻訳】,T14423,T14423.C04,propose_split,,0.9182612303891464
https://openalex.org/W3196063993,建築外部空間における「リラクゼーション」に関する研究,T14423,T14423.C04,propose_split,,0.9041199243634305
https://openalex.org/W3196948058,O-015 薬物依存症患者の回復過程における生活習慣の意味に関する研究 ダルクにおける参加観察を通して,T14423,T14423.C04,propose_split,,0.9219279768868031
https://openalex.org/W3198807260,同志との学び合い : ALT同士、JTE同士による質的ペアディスカッション手法,T14423,T14423.C04,propose_split,,0.9163618689702255
https://openalex.org/W3210285256,超音波非破壊試験のシミュレーションのためのGTAW溶接のマクロ構造を予測するための現実的モデル【JST・京大機械翻訳】,T14423,T14423.C04,propose_split,,0.9201789662912045
https://openalex.org/W3213032342,تحلیل کاپیولای مناسب برای مدلسازی ساختار وابستگی دادههای تاخیر تروپسفری در بخش کوهستانی اروپای مرکزی,T14423,T14423.C03,propose_split,,0.8941921664169569
https://openalex.org/W3213706205,معوقات دمج الأطفال التوحديين بالمدارس الابتدائية من وجهة نظر المعلمين (دراسة ميدانية بالمدارس الابتدائية بغرداية),T14423,T14423.C03,propose_split,,0.8917400369132835
https://openalex.org/W335758834,27 Aux/IAA リプレッサーとオーキシン初期応答遺伝子発現に対するオーキシンの信号伝達阻害剤 yokonolide B の作用,T14423,T14423.C04,propose_split,,0.9155776073792226
https://openalex.org/W347581630,"G601 渦糸ソリトンによる高速火炎伝播メカニズムの検証(GS6 反応を伴う流れ,一般セッション)",T14423,T14423.C04,propose_split,,0.9143214394441213
https://openalex.org/W348588249,26a-ZD-6 内殻励起に伴うBaF_2での光増幅の可能性,T14423,T14423.C04,propose_split,,0.9165277591204134
https://openalex.org/W351315685,老人福祉施設における身体的ケアの新しい試み (特集 老人福祉施設におけるケアの実態と問題点),T14423,T14423.C04,propose_split,,0.9203538179151814
https://openalex.org/W352818217,不治の病とたたかう妻に寄り添って 介護 (特集 私の休職体験),T14423,T14423.C04,propose_split,,0.9165024391065053
https://openalex.org/W357891818,"P1-289 原因不明の下腹痛に対する腹腔鏡下手術の適応(Group 39 腫瘍・その他II,一般演題,講演要旨,第58回日本産科婦人科学会学術講演会)",T14423,T14423.C04,propose_split,,0.9177916228394252
